,Start,End,DeltaBz,Duration
991,2021-08-25 15:53:33.750,2021-08-25 15:53:40.250,-4.192476,6.5
992,2021-08-25 15:53:44.250,2021-08-25 15:53:54.750,-3.464328,10.5
993,2021-08-25 16:55:51.750,2021-08-25 16:55:53.250,3.7066321,1.5
994,2021-08-25 20:01:13.750,2021-08-25 20:01:16.250,-4.245768,2.5
995,2021-08-26 02:44:00.250,2021-08-26 02:44:05.750,2.989777,5.5
996,2021-08-26 02:46:15.750,2021-08-26 02:46:22.250,6.231478,6.5
997,2021-09-01 10:51:15.250,2021-09-01 10:51:18.750,3.1814413,3.5
998,2021-09-01 16:53:32.250,2021-09-01 16:53:36.750,-2.486716,4.5
999,2021-09-01 16:53:55.250,2021-09-01 16:53:55.750,-0.6906022,0.5
1000,2021-09-01 16:58:30.250,2021-09-01 16:58:40.750,-2.2570782,10.5
1001,2021-09-01 17:05:00.250,2021-09-01 17:05:12.750,2.7913191,12.5
1002,2021-09-02 00:13:48.750,2021-09-02 00:13:52.750,3.8953621,4.0
1003,2021-09-02 01:55:17.750,2021-09-02 01:55:22.250,-3.1745057,4.5
1004,2021-09-04 22:15:21.250,2021-09-04 22:15:29.750,4.4689627,8.5
1005,2021-09-05 00:51:01.750,2021-09-05 00:51:06.750,2.102415,5.0
1006,2021-09-05 00:51:19.250,2021-09-05 00:51:27.750,2.8663032,8.5
1007,2021-09-05 01:02:35.250,2021-09-05 01:02:37.750,-2.5432243,2.5
1008,2021-09-05 01:30:32.250,2021-09-05 01:30:37.750,-3.112257,5.5
1009,2021-09-05 02:25:03.250,2021-09-05 02:25:11.250,-4.407726,8.0
1010,2021-09-05 02:26:25.750,2021-09-05 02:26:34.250,-4.8672967,8.5
1011,2021-09-05 02:34:58.250,2021-09-05 02:35:01.750,-1.8349192,3.5
1012,2021-09-05 02:49:52.250,2021-09-05 02:49:59.750,1.4745173,7.5
1013,2021-10-15 10:45:06.250,2021-10-15 10:45:24.250,-4.0142107,18.0
1014,2022-06-06 10:57:31.250,2022-06-06 10:57:33.750,-25.247091,2.5
1015,2022-06-06 11:14:46.250,2022-06-06 11:14:48.250,30.733606,2.0
1016,2022-06-20 17:32:10.750,2022-06-20 17:32:24.750,12.246105,14.0
1017,2022-07-01 09:05:31.250,2022-07-01 09:05:36.750,-4.869565,5.5
1018,2022-07-04 11:31:53.750,2022-07-04 11:32:01.750,3.4649105,8.0
1019,2022-07-04 11:55:56.750,2022-07-04 11:55:58.750,2.5155578,2.0
1020,2022-07-08 12:31:21.750,2022-07-08 12:31:28.250,-2.596302,6.5
1021,2022-07-11 11:41:26.250,2022-07-11 11:41:34.250,5.799696,8.0
1022,2022-07-11 11:43:50.250,2022-07-11 11:43:53.750,5.7864647,3.5
1023,2022-07-11 11:46:00.750,2022-07-11 11:46:09.750,-15.651328,9.0
1024,2022-07-11 11:47:23.250,2022-07-11 11:47:28.250,-9.391676,5.0
1025,2022-07-11 11:47:28.250,2022-07-11 11:47:34.750,8.410747,6.5
1026,2022-07-11 12:10:51.250,2022-07-11 12:10:54.250,-5.2281036,3.0
1027,2022-07-11 12:22:32.250,2022-07-11 12:22:34.250,-5.4133124,2.0
1028,2022-07-11 12:28:14.250,2022-07-11 12:28:18.250,5.305867,4.0
1029,2022-07-11 14:44:48.750,2022-07-11 14:44:50.750,6.0799923,2.0
1030,2022-07-11 14:47:53.250,2022-07-11 14:48:10.250,8.809149,17.0
1031,2022-07-12 03:15:04.250,2022-07-12 03:15:14.250,-5.54791,10.0
1032,2022-07-12 06:17:20.250,2022-07-12 06:17:32.250,9.98657,12.0
1033,2022-07-15 07:08:46.750,2022-07-15 07:08:52.250,4.8832884,5.5
1034,2022-07-19 06:13:54.750,2022-07-19 06:14:02.750,-6.492221,8.0
1035,2022-07-19 11:02:57.750,2022-07-19 11:03:00.750,-5.209555,3.0
1036,2022-07-20 23:15:38.750,2022-07-20 23:15:44.250,2.9075255,5.5
1037,2022-07-21 23:44:31.750,2022-07-21 23:44:36.750,-12.564374,5.0
1038,2022-07-21 23:53:23.250,2022-07-21 23:53:43.750,7.32434,20.5
1039,2022-07-22 00:34:31.250,2022-07-22 00:34:39.250,14.931118,8.0
1040,2022-07-22 04:12:31.250,2022-07-22 04:12:43.750,-5.159391,12.5
1041,2022-07-22 05:14:18.750,2022-07-22 05:14:21.750,-1.341723,3.0
1042,2022-07-22 05:53:12.750,2022-07-22 05:53:26.250,8.939043,13.5
1043,2022-07-22 06:03:05.750,2022-07-22 06:03:08.750,-4.8563395,3.0
1044,2022-07-22 06:03:09.750,2022-07-22 06:03:15.750,8.68032,6.0
1045,2022-07-22 06:03:58.750,2022-07-22 06:04:08.250,9.1966095,9.5
1046,2022-07-22 06:04:23.750,2022-07-22 06:04:25.750,-5.7338343,2.0
1047,2022-07-22 06:05:58.750,2022-07-22 06:06:00.250,6.0297613,1.5
1048,2022-07-23 04:46:58.750,2022-07-23 04:47:03.750,-4.9515033,5.0
1049,2022-07-23 05:03:01.250,2022-07-23 05:03:23.250,10.553175,22.0
1050,2022-08-19 03:26:14.250,2022-08-19 03:26:17.750,5.3211226,3.5
1051,2022-08-19 03:27:18.250,2022-08-19 03:27:37.750,7.6563835,19.5
1052,2022-08-19 03:38:54.250,2022-08-19 03:39:06.750,5.962051,12.5
1053,2022-08-19 03:39:28.750,2022-08-19 03:39:31.250,-2.251491,2.5
1054,2022-08-19 03:45:05.250,2022-08-19 03:45:06.250,15.42102,1.0
1055,2022-08-19 03:45:08.750,2022-08-19 03:45:11.250,-12.850644,2.5
1056,2022-08-19 03:45:43.750,2022-08-19 03:45:52.250,-13.334063,8.5
1057,2022-08-30 05:48:40.250,2022-08-30 05:48:50.250,-2.2242322,10.0
1058,2022-08-30 06:06:08.250,2022-08-30 06:06:29.750,3.8069944,21.5
1059,2022-08-30 06:07:48.250,2022-08-30 06:07:52.250,2.3208199,4.0
1060,2022-09-27 03:26:32.750,2022-09-27 03:26:37.750,-26.235466,5.0
1061,2022-09-27 03:27:14.250,2022-09-27 03:27:16.250,57.27359,2.0
1062,2022-09-27 03:30:24.250,2022-09-27 03:30:28.750,-42.592766,4.5
1063,2022-10-12 13:22:33.250,2022-10-12 13:22:34.750,3.4814382,1.5
1064,2022-10-23 10:00:53.250,2022-10-23 10:00:57.250,-10.118665,4.0
1065,2022-10-23 12:29:24.250,2022-10-23 12:29:25.750,11.346493,1.5
1066,2022-10-23 14:22:41.750,2022-10-23 14:22:43.250,2.6993556,1.5
1067,2022-10-23 14:23:42.250,2022-10-23 14:23:44.750,2.5211267,2.5
1068,2022-10-23 14:28:28.250,2022-10-23 14:28:30.750,5.228382,2.5
1069,2022-10-23 14:39:04.250,2022-10-23 14:39:07.750,-8.246035,3.5
1070,2022-10-23 14:44:32.250,2022-10-23 14:44:34.250,-7.300761,2.0
1071,2022-10-23 14:44:50.750,2022-10-23 14:44:52.750,-3.123332,2.0
1072,2022-10-23 14:56:04.250,2022-10-23 14:56:05.750,4.381126,1.5
